time,source,target,relationship
2024-11-09 10:00:00+00:00,5460935206047302914,ID5*wJSq3AwhK_1IMihv20rGHMZ-ZgeHrhzkK9XV8z4f7GXXUqrHSLF_0OCkeAP2MKJv,Household-User
2024-11-10 22:00:00+00:00,6434368100685230059,ID5*jT3dpf7xzwfa-1qC3wnRMoJBC-dGB483BY5W4zM_fVrXUmoc-tIzh4vSymBsSMNU,Household-User
2024-11-10 22:00:00+00:00,6434368100685230059,ID5*9N2BtocRkxSjGwaRpumNIfuhV_Q_59MkfG4K8ErfIUnXUt8buJSXZXwh5-DkTco_,Household-User
2024-11-10 22:00:00+00:00,6434368100685230059,ID5*M4n7NEBF6ZZkT3wTYb33ozz1LXb4s6mmuzpwco2LW8vXUmtqZn34kAEikLLBDbDR,Household-User
2024-11-10 22:00:00+00:00,6434368100685230059,ID5*MaTIJEJo2oZmYk8DY5DEsz7YHmb6npq2uRdDYo-maNvXUmvxoiXEyxEf6kM6jfqZ,Household-User
2024-11-10 22:00:00+00:00,6434368100685230059,ID5*4cvBb5IH0822DUZIs__N-O63Fy0q8ZP9aXhKKV_JYZDLiHKkgVNesRFr6ysKjanx,Household-User
2024-11-10 22:00:00+00:00,6434368100685230059,ID5*9yTLj4To2S2g4kyopRDHGPhYHc08Hpkdf5dAyUkma3DXUgweoSMywLLEA3HqlCTS,Household-User
2024-11-09 04:00:00+00:00,2488888901365900361,ID5*iPSybSSJkuCv43LHivlTuOkOMhOOVACcshz1TeDu7vLXUk5TpHdZnUixVsHJKmJD,Household-User
2024-11-09 14:00:00+00:00,-8120258753467039381,ID5*izgWJbdvgbVcnsEO74v3eUd0hBdtAL-i2yPK5nlEKW7XUjVJG7zCRw-Tz8OUfnWK,Household-User
2024-11-09 14:00:00+00:00,-8120258753467039381,ID5*X8bzxmORZFaIYCTtO3USmpOKYfS5_lpBD90vBa26zI3DXBAlBy3VRPvdNZo8PSI_,Household-User
2024-11-11 16:00:00+00:00,-2574196465973514950,ID5*ssaExxOp5Jseh0tmkzvfT-S5gJBDWswPa4rsffVZKsu9QTW9UpdJv6fzpeUjJLUi,Household-User
2024-11-11 16:00:00+00:00,-2574196465973514950,ID5*KLJ6LtEak82pa68lfqpDBuvt-YzGkXUgu54oyXh70RbXUot76l2T_wBLFnF7SLOH,Household-User
2024-11-11 16:00:00+00:00,-2574196465973514950,ID5*P7sREsYT-PG-YsQZaaMoOvzkkrDRmB4crJdD9W9yuirXUsbQBCSJEJ8vFCl77LKI,Household-User
2024-11-11 16:00:00+00:00,-2574196465973514950,ID5*cVi7DUSC4RtPRWyTU1WwzRD_GZ80UJMi8TwV1Y-X-RvY90-wr3ZOba0DDXBCCMK912ClO6wVPQ6n5fDTNxevGNdry3eKqxNRKTB02QDwNtzXhkH1Y7PsznymmusTdzX414fPaSawhq0CXlf1he1yJ9eKdLhkOHHMIL_gNc6o_hvXniFQHQfucEcz06p-ZSEh,Household-User
2024-11-09 02:00:00+00:00,-6552577492873744934,ID5*DKyKKcYIAaf_Yw6bS2sRTJZ0CStyZJ0_zF7iqkgVnMXW_TwyUJrirvhH1iAnip4D,Household-User
2024-11-09 02:00:00+00:00,-6552577492873744934,ID5*wbtBNQsfyrsydMWHhnzaUFtjwje_c1YjAUkptoUCV9nXUv5p8xJ53oamBMVBL0cu,Household-User
2024-11-09 02:00:00+00:00,-6552577492873744934,ID5*vHd8NnbT97hPuPiE-7DnUyav_zTCv2sgfIUUtfjOatrXUnUi-tuOMipLpIjdVbOH,Household-User
2024-11-09 13:00:00+00:00,7311325258600734212,ID5*81gD7NzE0lqzp42W8WocsJveZmWpC1qKXQHFWDcT2FXXUqUtwYr7gpAvxZVwCE3h,Household-User
2024-11-09 13:00:00+00:00,7311325258600734212,ID5*2rQLPfUo2ouaS4VH2IYUYbIybrSA51JbdO3NiR7_0ITXUok2cEtWAheINmlhYUNI,Household-User
2024-11-09 13:00:00+00:00,7311325258600734212,ID5*yCiHR-e0VvGI1wk9yhqYG6Cu4s6Se94hZnFB8wxjXP7XUtBVFJkrWjZlVWAKiPKB,Household-User
2024-11-09 13:00:00+00:00,7311325258600734212,ID5*wO6gOu9ycYyAES5Awty_ZqhoxbOavflcbrdmjgSle4PXUjlfPb0D4om8f60H4_vz,Household-User
2024-11-09 13:00:00+00:00,7311325258600734212,ID5*OZDRfRYMAMt5b18HO6LOIVEWtPRjw4gbl8kXyf3bCsTXUrN9V6M2Q9CZfCISLsvQ,Household-User
2024-11-09 13:00:00+00:00,7311325258600734212,ID5*94yN_NgQXEq3cwOG9b6SoJ8K6HWt39SaWdVLSDPHVkXXUtJjQp4qLvyaLMPrWMpY,Household-User
2024-11-09 13:00:00+00:00,-3625958038349835518,ID5*6Zv2EoXDx2-3LTYtkBRteHSrI-AA6E8oVhsc-lolSmHY90icnhE3uYw2CHb4lfwp12APjzi2zzARKwJbpHYFr9drza3NMzs4dqvunVHCDRrXht2YMBZdg81TK5g9gAYB14esejRQAhVMiqat7hTDcNeKSSwZ3ZdGpIpvRfBPBEHXnp4wkxY8zoAUDBON92HC,Household-User
2024-11-11 02:00:00+00:00,7165093282695846082,ID5*RzgnTnaXiYf2DqYLOO8gqXIZOTwmwyPJUArFjrxMIrXXUnF1TG04n5MA0BXw0Fj1,Household-User
2024-11-11 02:00:00+00:00,7165093282695846082,ID5*sfAwoIBfnmkAxrHlzic3R4TRLtLQCzQnpsLSYEqENVvXUmj2_QXD5toe3ndmctJb,Household-User
2024-11-11 02:00:00+00:00,7165093282695846082,ID5*VN-rc2VwBbrl6So2KwislGH-tQE1JK_0Q-1Js6-rrojXUrQIPX8CkjVv47Im1VCD,Household-User
2024-11-09 07:00:00+00:00,2264958420923609124,ID5*BQ59p6233CuX96sOU_YkkR171jXU33QXGRbbqBPs54fXUtC58Fe2pyW2OE4EqRvI,Household-User
2024-11-09 07:00:00+00:00,2264958420923609124,ID5*mzXD8zOMYn8JzBVazc2axYNAaGFK5MpDhy1l_I3XWdPXUm8liRCwFPIT_sZgsPHm,Household-User
2024-11-09 07:00:00+00:00,2264958420923609124,ID5*Gm3thLLUTAiIlDstTJW0sgIYRhbLvOQ0BnVLiwyPd6TXUqQPCXhsDEzxgWxhCbcd,Household-User
2024-11-09 07:00:00+00:00,2264958420923609124,ID5*c-27R9tUGsvhFG3uJRXicWuYENWiPLL3b_UdSGUPIWfXUj12rp9aUavLAe8wfv2j,Household-User
